1,1.0
2,1.9433123946683009
3,2.6104136653632435
4,3.481427264409881
5,3.4690491384811746
6,4.042923926901827
7,4.366265060240964
8,3.2523076923076926
9,1.323778048356236
10,1.1658088235294117
