1,1.0
2,1.5929684668358097
3,2.768285961735296
4,3.1827645514619354
5,3.5899530324688578
6,4.31622882396268
7,4.164396541513679
8,3.20393657736468
9,1.266068920816679
10,1.1434146341463414
