1,1.0
2,0.9616673436230706
3,0.884390904421721
4,0.8778735632183907
5,0.6993815194313671
6,0.6668426982115195
7,0.579350635447413
8,0.4941302306167171
9,0.11423212503354713
10,0.10299059322494697
